PC1 PC2 PC3 PC4 PC5 brain lcl blood seqc_abrf geuvadis mixture
SRR079383 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR079382 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR827481 0.00187756377921141 -0.00718875655487392 -0.00340880346324036 -0.00409306422083129 -0.00919008206370083 0 0 1 0 0 NA
SRR965805 -0.00753136494087812 0.00090166791969493 0.00257525056905001 0.00169463529632118 0.000744046885195577 0 0 0 0 0 NA
SRR827483 0.00193510613806714 -0.00790577047986386 -0.0028108357215518 -0.00282233430710879 -0.0101095336091333 0 0 1 0 0 NA
SRR965807 -0.00753846251590514 0.000764869869902066 0.00254455304177335 0.00172185089281645 0.000908103297270802 0 0 0 0 0 NA
SRR827485 0.00210685583213173 -0.00779682962792054 -0.00309593497531795 -0.00273984641803948 -0.0105598211968764 0 0 1 0 0 NA
SRR965801 -0.00748997325793365 0.000869730166636537 0.00258241840886455 0.00158524896580013 0.00140943036768097 0 0 0 0 0 NA
SRR965802 -0.00752797933921558 0.000763574252458747 0.00251176165687291 0.00163884600396805 0.00119017243710095 0 0 0 0 0 NA
SRR965803 -0.00745574623095052 0.000840845718202866 0.00246498736841208 0.00161669701444098 0.00121665048031129 0 0 0 0 0 NA
SRR1146191 0.00423837645348575 -0.00281574978870687 -0.00267899239855408 -0.00374422815867974 -0.00385379186640654 0 0 0 0 0 NA
ERR532550 0.00355267418155952 0.00354515101469164 0.00628079438534281 -0.00449680593294041 0.0167463699816954 0 0 0 0 0 NA
SRR1146193 0.00453652021487709 -0.00284932311238131 -0.00285005972018887 -0.00487551367073978 -0.00440367970057503 0 0 0 0 0 NA
SRR1146192 0.00430710138573865 -0.00147258239371152 -0.00460469799080443 -0.00175427961931675 -0.00396748221244694 0 0 0 0 0 NA
SRR1146195 0.00534602847180286 -0.00417440234283109 -0.000318865984906304 -0.00473020827070899 -0.00342518478533002 0 0 0 0 0 NA
SRR1146194 0.00502847594784591 -0.00294646253598777 -0.00157990387478955 -0.00708866994582919 -0.00260508059608099 0 0 0 0 0 NA
SRR771473 0.000450392576779849 -0.00217362456461534 0.00648746948239451 0.00439202534581016 0.00214423444503649 0 0 0 0 0 NA
ERR532551 0.00981708685358 0.00211619629287517 0.0025145256425106 -0.00360107741274869 0.0078497964587007 0 0 0 0 0 NA
SRR1146199 0.00408334000336001 -0.00330047942452103 -0.00320164559014542 -0.00679775084063096 -0.000907320381132287 0 0 0 0 0 NA
SRR1146198 0.00286575961292346 -0.00335219700203732 -0.00173058189379327 -0.0079730418774875 -0.00161400680103277 0 0 0 0 0 NA
SRR837498 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 1 0 0 NA
SRR1182270 0.00453942165529479 0.00162334502367731 -0.0114021147327406 0.000562378632381706 8.08138202597865e-05 0 0 0 0 0 NA
ERR661165 0.00626912641032456 -0.00408474742953208 -0.00790024134690818 0.00277142562269866 -0.00595525764665821 0 0 0 0 0 NA
ERR661166 0.00621473712399928 -0.00452923584714796 -0.00747251553286784 0.00307525078775098 -0.00588321540627848 0 0 0 0 0 NA
ERR661167 0.00531838103599539 -0.00514725688718188 -0.00785672533433376 0.00414145030205374 -0.006198948847425 0 0 0 0 0 NA
SRR1182274 0.00502975870994212 0.00141898101882184 -0.0109713639817697 0.00240999578027404 2.5599056275011e-05 0 0 0 0 0 NA
ERR661161 0.00660564502806455 -0.00423163118017122 -0.00811239161605812 0.00272346221038607 -0.00676815496299818 0 0 0 0 0 NA
ERR661162 0.00635296743321715 -0.00485566983133335 -0.00822269410902506 0.00382549964204515 -0.00710923692683463 0 0 0 0 0 NA
SRR1182277 0.00488367521480852 0.0015728125424692 -0.0103933695070054 4.46346082102742e-05 0.000531766202505555 0 0 0 0 0 NA
ERR532554 0.00736559988603138 0.000737937795665381 0.000260507808119365 -0.0082701805798424 0.0135318594144592 0 0 0 0 0 NA
ERR188417 0.00783847524522509 -0.0151147353467547 -0.00607108239982968 -0.0195235406481333 -0.00492533504590676 0 1 0 0 1 NA
ERR661168 0.00484500877811025 -0.0050077383145012 -0.00756203909113109 0.00387386758660636 -0.00623958154698592 0 0 0 0 0 NA
ERR661169 0.00545950133711899 -0.0051101141890193 -0.00789042904416447 0.00434723463127153 -0.00662124716160539 0 0 0 0 0 NA
SRR1057689 -0.00740776004612395 0.000616437469544485 0.00217100352106324 0.00173475435501576 0.000706386590813887 0 0 0 0 0 NA
SRR1299446 -0.00322470217337503 -0.00456667272837961 0.00256739010700077 0.00641408202315002 -0.00395255965438471 0 0 0 0 0 NA
SRR804674 -0.00753676974351602 0.000766248648883255 0.00240122988794106 0.00173487535717555 0.000701904419852622 0 0 1 0 0 NA
SRR804677 -0.00753864281337551 0.000771180857035252 0.00242350236696731 0.00173485338253695 0.00071037049170867 0 0 1 0 0 NA
SRR804676 -0.0075375517718719 0.000770754368044193 0.00242044203619348 0.00173268360243348 0.000711221211764186 0 0 1 0 0 NA
SRR804670 -0.00754310550438713 0.000769199402020291 0.00241385729991693 0.00174627691484319 0.000713535770692583 0 0 1 0 0 NA
SRR804673 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 1 0 0 NA
SRR804672 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 1 0 0 NA
SRR804679 -0.00754695582685339 0.00077499640285766 0.0024406789316513 0.00174995486942971 0.000723671773647788 0 0 1 0 0 NA
SRR897822 0.0130331994714088 0.00675399360674874 -0.00664973983791961 0.00880824967548408 0.012904104199044 0 0 0 1 0 0:1
SRR1299448 -0.00189037755883238 -0.00700927120101071 0.0049373919436893 0.0100417629223936 -0.00740964079529599 0 0 0 0 0 NA
SRR1299449 -0.00198410113475758 -0.00705790554377668 0.00527864826826379 0.00987087974583434 -0.00686595940656951 0 0 0 0 0 NA
SRR897823 0.0131220711153554 0.00666507377005478 -0.00668489009741586 0.00856122294137206 0.0143000914751443 0 0 0 1 0 0:1
SRR1377168 0.0025431986257124 0.0044472279410617 0.00176462664303033 -0.00406481475372558 0.00168003232824084 0 0 0 0 0 NA
SRR1377169 0.00149574239871188 0.00441877696381194 0.00142766232356358 -0.00371339110733469 0.00156466727668402 0 0 0 0 0 NA
SRR1377166 0.00244506120106911 0.00449269930484158 0.00145034057849908 -0.00413169635250367 0.000996387362134359 0 0 0 0 0 NA
SRR578198 -0.00754310753119717 0.000773182162090391 0.00243337355923641 0.00174311130855102 0.000715300444032816 0 0 0 0 0 NA
SRR1377164 0.00209258130505899 0.00416213069459615 0.00139737178906522 -0.00419352523257068 0.000155037910387545 0 0 0 0 0 NA
SRR1377165 0.0025282117370405 0.00416567807732628 0.00191014550337439 -0.00433268766494265 0.00168271317721066 0 0 0 0 0 NA
SRR1377162 0.00258725292369237 0.0043954942958169 0.00271877312401006 -0.00404701817380278 0.00102486306438754 0 0 0 0 0 NA
SRR943341 0.00888883439272674 -0.000833987830489251 0.00308636205357021 -0.00369685466182822 0.00738615528513302 0 0 0 0 0 NA
SRR1377160 0.00215035581373687 0.00436851170650965 0.00141096205778413 -0.00398199522650403 0.00228559340285779 0 0 0 0 0 NA
SRR351341 -0.00753504408591818 0.000767419761126424 0.00240889604042478 0.00173034981780451 0.000704215699447285 0 0 0 0 0 NA
SRR805816 0.00461671456230958 -0.012209571686524 0.00625669757681669 -0.00575176207845257 -0.00434438656904228 0 0 1 0 0 NA
SRR805817 0.00478468585359096 -0.0121240262340692 0.00724488546533831 -0.00480093257692506 -0.00558300716135628 0 0 1 0 0 NA
SRR1055099 0.000647819021382934 -0.00064174137835361 -0.00851135597613495 0.00138268104377129 -0.0093003522369526 0 0 0 0 0 NA
SRR1055098 0.00113250517274957 -0.000621940774914633 -0.00918928886276325 0.00173307000739708 -0.0100513210609333 0 0 0 0 0 NA
SRR805812 0.00462891900955708 -0.0135889346434179 0.00881007077177767 -0.00629665487229758 -0.00457036391980492 0 0 1 0 0 NA
SRR933998 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR805810 0.00168902990343328 -0.00897874860408137 0.00603875030536477 -0.00659889409099558 -0.000660220754558159 0 0 1 0 0 NA
SRR456936 -0.00699471734534374 0.00143518517775146 0.00256331915661632 0.00106659986207778 5.37714737562934e-06 1 0 0 0 0 NA
SRR933995 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR933994 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR897827 0.0128757458107588 0.00633096396653825 -0.00727584453262579 0.00840673587196121 0.0136903953737947 0 0 0 1 0 0:1
SRR1055097 0.000358058216972336 -0.000748216736802137 -0.0088819657599285 0.00121071078131874 -0.00933282908798243 0 0 0 0 0 NA
SRR1055096 0.00018310679938476 -0.000837460308690976 -0.00909834947557714 0.00108127382994492 -0.00907117823535343 0 0 0 0 0 NA
SRR1055095 0.000398966830454438 -0.000941985828983995 -0.00967441472751485 0.00164076082465496 -0.00939417910428081 0 0 0 0 0 NA
SRR805819 0.00463482739805242 -0.0123298745991971 0.00722083236366873 -0.00610562930676705 -0.00406968564465224 0 0 1 0 0 NA
SRR897632 0.0106569855212714 0.010230828369828 -0.00228058574130492 0.00169399207463798 0.00981279904129206 0 0 0 1 0 1:3
SRR772559 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR1216079 0.0140649561173753 0.0113608694699917 0.000275002844367012 0.00369750341755203 0.010411552937008 0 0 0 1 0 1:3
ERR590857 0.0036207725040829 0.00347405306700453 -0.00638434128883836 0.00208504044485224 0.0027872219024117 0 0 0 0 0 NA
SRR834981 -0.000626626520998188 -0.00895941612888476 0.00373065215555346 -0.00721690778941334 -0.00494065187265562 0 0 0 0 0 NA
SRR1033004 -0.00667975948970218 8.01573589765044e-05 0.000604980284275826 0.00133488264126166 9.37467035199057e-05 0 0 0 0 0 NA
SRR1274393 -0.00467543611854709 -0.000224610279286475 -0.00143740383585224 0.0022386528144287 -0.000312377990905624 0 0 0 0 0 NA
ERR405385 0.0120273930896268 -0.00168575537297779 -0.00876908223971847 0.0187494347892016 0.000256119930294157 0 0 0 0 0 NA
SRR332269 -0.00312613936161354 0.000571676750170421 -0.00126679252024408 0.00211522373742614 -0.00185816621759355 0 0 0 0 0 NA
SRR488684 0.00597988756823296 0.00319270017060993 -0.00806896069257523 0.00624498811795941 0.00121002588007477 0 0 0 0 0 NA
SRR488685 0.00614294804818339 0.00310564125995406 -0.00863939280650019 0.00595764542993548 0.000537785515649712 0 0 0 0 0 NA
ERR188155 0.0082484604954565 -0.0150636016486047 -0.00540259635774751 -0.020384753224738 -0.00451579212579067 0 1 0 0 1 NA
SRR563546 -0.00739513548248707 0.000826699740474486 0.00220814971865152 0.00181759395173814 0.000294767599070629 1 0 0 0 0 NA
ERR375894 0.00133820769440395 -0.000892500168914432 -0.0111132614730022 0.001402931437092 -0.00926867431239843 0 0 0 0 0 NA
SRR332266 -0.00389225245936493 0.000896934884065161 -0.000314100799984573 0.00301156365292493 -0.000928909548394725 0 0 0 0 0 NA
SRR563545 -0.007220420918592 0.000891341354534672 0.00233640807462274 0.00177012961433856 6.00365198955451e-05 1 0 0 0 0 NA
ERR375890 0.00104354553594542 -0.000946388802998602 -0.0111285935489892 0.00179532127040011 -0.00950774410679248 0 0 0 0 0 NA
ERR375891 0.00143693100180458 -0.00125389512540738 -0.0110812805897865 0.00239695748866523 -0.00987159126077552 0 0 0 0 0 NA
SRR948098 -0.002491239421057 -0.00265825772998087 -0.00408438145016412 -0.00272210689897178 -0.00557331516907135 0 0 0 0 0 NA
SRR563544 -0.00715403497341297 0.000798354447413019 0.00204111738070359 0.00197124655841224 -3.56907863422232e-05 1 0 0 0 0 NA
SRR1274397 -0.00464637486964075 -0.0007736942930972 -0.0035056806316905 0.00130045088745688 -0.0011828861413417 0 0 0 0 0 NA
SRR393824 0.0113246601780547 -0.0293350130088842 0.031237718153635 0.0363973779540953 -0.0212342377758828 0 0 0 0 0 NA
ERR188111 0.00927856174347675 -0.0174514046545742 -0.00355485505120296 -0.0219537911112745 -0.00460960202664056 0 1 0 0 1 NA
SRR1274396 -0.00144253978023224 -0.00123177937956134 -0.00652450377655353 0.00366888263226477 -6.89845711083121e-05 0 0 0 0 0 NA
SRR1313199 0.000649925137697131 0.000160856929223306 -0.00122952032283735 -0.00293260941241296 -0.00494397027666824 0 0 0 0 0 NA
SRR567448 0.00492895281039304 -0.000339026254952103 -0.00901741181761641 0.00722781987384921 -0.00206911715164401 0 0 0 0 0 NA
SRR898008 0.0105431346781189 0.0180648550492834 0.00829377349786743 -0.0046171201361158 -0.00550044348394468 0 0 0 1 0 3:1
SRR567118 0.000909588953958093 -0.0052941918159912 -0.00765440923135071 -0.00371746395149107 -0.00985919939161434 0 0 0 0 0 NA
SRR563541 -0.00744916804956008 0.000878370252495442 0.00241042168750592 0.00169400668073233 0.000491608585030215 1 0 0 0 0 NA
SRR1313198 0.000988461660892147 -0.00115824872412106 -0.000296230448979176 -0.00229561271647046 -0.00632377579581401 0 0 0 0 0 NA
SRR898003 0.0105100791641441 0.018262756503369 0.00822292909651602 -0.00387754287607696 -0.00646069353243365 0 0 0 1 0 3:1
SRR898002 0.0106280814013078 0.0171568863815135 0.00814489976497959 -0.00463160599498445 -0.00549007904052007 0 0 0 1 0 3:1
SRR567116 0.000427419735255939 -0.00575758659377243 -0.00678603500467198 -0.00421451456522441 -0.0100654116318809 0 0 0 0 0 NA
SRR563540 -0.00741482253940852 0.000842006925721925 0.00232619052691421 0.00179533833949901 0.000374158937026087 1 0 0 0 0 NA
SRR567110 0.000359262473713882 -0.00538627453947016 -0.00794796159703142 -0.00360568413915469 -0.0103089575023757 0 0 0 0 0 NA
SRR567111 -0.000493561859547202 -0.00484879093442487 -0.00689639895510392 -0.00346580206791058 -0.00890265675612188 0 0 0 0 0 NA
SRR898005 0.0106288253399023 0.0178286127039397 0.00830932217060899 -0.00388672918570431 -0.00567894666910223 0 0 0 1 0 3:1
SRR898004 0.0108041784840279 0.0173308756567579 0.00835083274330458 -0.00484688226406999 -0.00595547258452538 0 0 0 1 0 3:1
SRR1026958 0.000633792443656717 -0.00639943240931691 0.00542659208797946 -0.00117458575046816 -0.000111711287104669 0 0 1 0 0 NA
SRR1036129 0.0180190947454935 -0.0337667447168721 0.0435543705852673 0.0444623977870986 -0.0101417623464852 0 0 1 0 0 NA
SRR398239 -0.00263396855424325 -0.000542587577526418 -0.00492505209830828 0.000639128396241073 -0.00551326603430488 0 0 0 0 0 NA
SRR1026950 0.000497046421308141 -0.00622161860406041 0.00596758437379467 -0.00355527922066324 0.00372045427104421 0 0 1 0 0 NA
SRR1026951 0.00179028676266449 -0.0074676319784562 0.00758586815574168 -0.00614971354350242 0.00772672623103567 0 0 1 0 0 NA
SRR1026952 0.00102229391409762 -0.00692465922631115 0.0064086735812376 -0.0025250649517316 0.0031141616897211 0 0 1 0 0 NA
SRR1026953 0.000246963125126938 -0.00616957087795473 0.00522596053421536 -0.00356185503797689 0.00605309596625164 0 0 1 0 0 NA
SRR1026954 0.00210926387666702 -0.00643668826155226 0.00645427187883027 -0.00298526282161307 0.00666042656818072 0 0 1 0 0 NA
SRR1026955 0.00356516764058358 -0.00761548813566 0.00969298584355589 -0.00523607967817007 0.0104834050253794 0 0 1 0 0 NA
SRR1026956 0.00183701480013182 -0.00571908987039367 0.00615378994171001 -0.00170906124055033 0.00697628420343753 0 0 1 0 0 NA
SRR1026957 0.00221203131220498 -0.00603124928059269 0.00802792291609774 -0.00351879568110842 0.00946257256416345 0 0 1 0 0 NA
SRR1205921 0.00847659472383153 -0.00387256047290123 -0.00300213489823098 0.00455670510596455 0.00172755704045849 0 0 1 0 0 NA
SRR1205922 0.00943260917791202 -0.0042407096042602 0.000758758417069105 0.00408842116285663 0.00369313864153525 0 0 1 0 0 NA
SRR013571 -0.00754297226318437 0.000748433568254814 0.00245447554178037 0.00181848061866102 0.000792541246689217 0 0 0 0 0 NA
SRR1205924 -0.00733946819728766 0.00113199237994638 0.00281709410894612 0.00160582747685422 0.00283941124844139 1 0 0 0 0 NA
ERR053958 0.0026277240734094 -0.00087367920443906 -0.00990889330636237 -0.00183606524013084 -0.0079680835546412 0 0 0 0 0 NA
SRR1205926 0.0073630194453198 -0.00243501756426204 0.00282319236356944 0.00218154286393564 0.00733967851019654 0 0 1 0 0 NA
SRR1205927 0.00864428450342839 -0.00341784846052179 -0.000720153223853502 -0.000864798192379869 0.00616517973492276 0 0 1 0 0 NA
SRR033732 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR033730 -0.00753753047212012 0.000770692146079174 0.00242106056557169 0.00173279686558403 0.000708954456932327 0 0 0 0 0 NA
SRR033731 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
ERR030890 0.00275926491816035 0.00585726424018631 0.00504767829801499 -0.0063948969827194 -0.0112791085816839 0 0 0 0 0 NA
SRR1264293 -0.00626466333150331 -2.46619865655781e-05 4.86973243234804e-05 0.000631511548720216 0.00119315915903151 0 0 0 0 0 NA
SRR1205796 -0.00292038833348024 0.00325960352360766 -0.000415484541631332 -0.000193868194131888 0.0155356637202335 1 0 0 0 0 NA
SRR1205827 0.00341470372967692 0.00397691196038471 -0.00763894709917563 0.00202683879566392 0.00913688268397064 1 0 0 0 0 NA
SRR527684 -0.00739815066401626 0.00105005739381046 0.00252093689714493 0.00194110450366987 0.00263232779922218 0 0 0 0 0 NA
SRR1313192 0.00101086724314356 0.000893927009336517 0.000115634382365582 -0.000101007390790321 -0.00523721842810932 0 0 0 0 0 NA
ERR204863 0.00713024029764858 -0.0145318771028136 -0.00341034686246789 -0.0226569851913 -0.00257361010131105 0 1 0 0 1 NA
SRR1313195 0.000986037545859889 0.000182316475928095 -0.00153841780564425 -0.00143178398213238 -0.00549028113075054 0 0 0 0 0 NA
SRR1036068 0.0154903031499187 -0.0266995860967728 0.032090190998679 0.033541796171733 -0.00627407136971081 0 0 1 0 0 NA
ERR030895 -0.000632609050176333 -0.000714083999602091 -0.0014487286713129 -0.00518908500938591 0.00132412497923217 0 0 0 0 0 NA
SRR1044525 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR1205137 -0.00737655570206985 0.000943869081443073 0.00268920396703744 0.00172722115260619 0.00219276739424186 0 0 1 0 0 NA
SRR1264292 -0.00620832959906493 -3.11444289858337e-05 0.000451581702559519 0.00053841134576251 0.00172450976891611 0 0 0 0 0 NA
SRR915788 -0.00686189693843609 0.000431129273760215 0.00173209949885194 0.000545669606521443 0.00113471598742996 0 0 0 0 0 NA
SRR915789 -0.00658238429280257 0.000499892154174942 0.00146177872152487 0.000311567680494012 0.000962066097330303 0 0 0 0 0 NA
SRR968078 0.00348646442693044 0.000387418159448012 -0.00452413545649946 -0.00424851205777916 0.000390161811977694 0 0 0 0 0 NA
SRR968076 0.00256898136559866 -0.000154390831898194 -0.00145683470882873 -0.00518637851829877 0.00236325081050252 0 0 0 0 0 NA
SRR915785 -0.00683233210665619 0.000502665211285981 0.00170870127946537 0.000613306097964619 0.00104657689986953 0 0 0 0 0 NA
SRR968074 0.00413404095996694 0.000262415034050989 -0.00306446514129733 -0.0060390847905523 0.00138236399260072 0 0 0 0 0 NA
SRR968075 0.00426144462088749 -0.0019050078405539 -0.00243770764070127 -0.00747489980626817 0.00162132152292409 0 0 0 0 0 NA
SRR968072 0.00293326516474796 0.00196636008361839 -0.00480619746784768 -0.00383285161882211 -0.000714209664137872 0 0 0 0 0 NA
ERR315478 0.00995067765051061 0.00196182657814223 -0.00115817553900138 -0.000224337136039413 0.00754597572446914 0 0 0 0 0 NA
SRR968070 0.00370514766666874 0.000556496948530495 -0.00348654199736635 -0.00514231545887852 -0.000385885875732041 0 0 0 0 0 NA
SRR915783 -0.00666541551854383 0.000530889825034143 0.00175756242384602 0.000387621410072276 0.00118358564723931 0 0 0 0 0 NA
SRR926665 0.00645769847869323 -0.0117921821290556 -0.00641755265357551 -0.0158365071918666 -0.00429579058807479 0 0 0 0 0 NA
SRR926664 0.00704553888086131 -0.012778436286542 -0.00522082737985356 -0.0165029017040154 -0.00254260937509582 0 0 0 0 0 NA
SRR926667 0.00811876989381116 -0.0140915176386558 -0.00522140452235571 -0.0184281347017858 -0.00140815875474097 0 0 0 0 0 NA
SRR944082 -0.00754556522584131 0.000774286537310618 0.00243867994818924 0.00174768281476286 0.000718249396489172 0 0 0 0 0 NA
SRR926661 0.00742435986357209 -0.0136406652852414 -0.0037822565949588 -0.020136154425048 -0.0023256677868183 0 0 0 0 0 NA
SRR926660 0.0030196821091004 -0.0104715310116101 -0.00470302080486637 -0.0151756196635853 -0.00393566517994267 0 0 0 0 0 NA
SRR791065 -0.000771867364084997 -0.0010977195290811 -0.00351680389498038 -0.00184559422827955 -0.0021396247143758 0 0 0 0 0 NA
SRR926662 0.00813768162921483 -0.0152995672359683 -0.00252572472679683 -0.0214605323053008 -0.00156150626672468 0 0 0 0 0 NA
SRR066424 -0.00642267862654161 2.93005899577098e-05 0.000553978433615231 -1.36522485987182e-05 -0.000551363004184595 0 0 0 0 0 NA
SRR066425 -0.00631834351243254 4.39960557636018e-05 0.000406773856240783 6.84015036407907e-05 -0.00153083719834697 0 0 0 0 0 NA
SRR066426 -0.00641062379382939 0.000149777361042429 0.000276232426967094 -3.63890127285331e-05 -0.00155737592620932 0 0 0 0 0 NA
SRR066427 -0.00626579164869604 -8.15826334377552e-05 0.00034755719843346 -0.000267330803527301 -0.00130672702347162 0 0 0 0 0 NA
SRR926669 0.00816906186515942 -0.0147577048202005 -0.00351819488371091 -0.0219777560449583 -0.00197479967909099 0 0 0 0 0 NA
SRR926668 0.0083016702902366 -0.0152599474064228 -0.00443476732877317 -0.0178476763161849 -0.00267969345880974 0 0 0 0 0 NA
SRR066423 -0.00633031172654962 -0.000306259326221126 0.000262788538505439 -0.000177133788400216 -0.00114138886145819 0 0 0 0 0 NA
SRR959616 -0.00749852470705922 0.000764266455948527 0.0024496575900569 0.00184504886076468 0.000725563733343132 0 0 0 0 0 NA
SRR490388 -0.00708907682027702 0.000380073942644452 0.00105553384790211 0.000810550338085209 -0.000312817489231293 0 0 0 0 0 NA
SRR959617 -0.00751018179812947 0.000766266242734627 0.00243698407383369 0.00180528315552893 0.000722241969212582 0 0 0 0 0 NA
SRR897638 0.0105757668104721 0.010051131246136 -0.00270814695804125 0.00216664537545605 0.0113783718274048 0 0 0 1 0 1:3
SRR944086 -0.00756570544049872 0.000783326099111269 0.0024827544629892 0.00178484620976399 0.000742245080535273 0 0 0 0 0 NA
SRR959614 -0.00750914209241835 0.0007653252570081 0.00244581083457164 0.00181176277923787 0.000716886040626238 0 0 0 0 0 NA
SRR804692 -0.00754322400496515 0.000773396096470091 0.00243174701211419 0.00174289110458327 0.000721634441444343 0 0 1 0 0 NA
SRR959615 -0.00751340517868005 0.000764460764299236 0.00242586264227628 0.00179687554141134 0.000723149958329912 0 0 0 0 0 NA
SRR791064 -0.000628140359555992 -0.00110745748492022 -0.00308062025202836 -0.00338369191123593 -0.00666297549527944 0 0 0 0 0 NA
SRR040037 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR1026938 0.00301365617614083 -0.00727808124399563 0.00730768140824059 -0.00320685057645323 0.00433252851793216 0 0 1 0 0 NA
SRR1044527 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR067900 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR959613 -0.00750528626443902 0.0007614495904518 0.00245508469027175 0.0018251670530587 0.0007179594963463 0 0 0 0 0 NA
SRR935456 0.00179065472189355 -0.00217054288380001 -0.00929056094839193 0.00564509376724602 -0.0094798651633458 0 0 0 0 0 NA
SRR935457 0.00224729796777602 -0.00151033671857889 -0.0101742804492094 0.0032625382386271 -0.00894106551267933 0 0 0 0 0 NA
SRR040035 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR566249 -0.00456508072651035 -0.00193320188420876 0.00133981437142546 -0.00244211025785448 -0.00138898374586688 0 0 1 0 0 NA
SRR566248 -0.00491896256240073 -0.00198860685865947 0.00150599668922252 -0.00235988517055621 -0.000301974240521867 0 0 1 0 0 NA
SRR566247 -0.00547286355689518 -0.00136987178066991 0.00168901263032473 -0.00168338658877991 -8.28294880390879e-05 0 0 1 0 0 NA
SRR566246 -0.0052460973978171 -0.00139845072516179 0.00161666273545527 -0.00159045948836176 -0.000432351400804748 0 0 1 0 0 NA
SRR566245 -0.00560902080927928 -0.00133830432183763 0.0013557046474046 -0.00152760893633706 -0.000507315658182778 0 0 1 0 0 NA
SRR566244 -0.00382004364268992 -0.0033282552388159 0.00134218943113338 -0.00458689458858072 -0.00123113595566676 0 0 1 0 0 NA
SRR566243 -0.00419257958965151 -0.00293645514458059 0.0013681186343345 -0.00383792791188784 -0.00133613107812748 0 0 1 0 0 NA
SRR566242 -0.00450283818266705 -0.00241009465614336 0.00162617224376482 -0.0032210624767763 -0.000557235407034143 0 0 1 0 0 NA
SRR566241 -0.00488237592142939 -0.00212687646412787 0.00116178938685901 -0.00282578139780613 -0.000873296209125326 0 0 1 0 0 NA
SRR566240 -0.00405283299526171 -0.00316416640243702 0.00171741786823347 -0.00434457829278349 -0.00105432051545172 0 0 1 0 0 NA
SRR772622 -0.00754457927027534 0.000773837727972802 0.00243638877650193 0.00174587773846011 0.000717505832327705 0 0 0 0 0 NA
SRR539248 0.00153351842338933 -0.00165373378244723 -0.0107059409926919 0.00418670521613894 -0.00939515913971519 0 0 0 0 0 NA
SRR948092 -0.00354170789920026 -0.00232566868686668 -0.00317720670017825 -0.00248595108991498 -0.00423671840885343 0 0 0 0 0 NA
SRR772623 -0.00754292135666421 0.000773106812413491 0.00243268898436 0.00174282313426843 0.000715564085990126 0 0 0 0 0 NA
SRR060896 -0.00753450215491586 0.000769334070311456 0.00241436403381018 0.00172719564537541 0.00070562264744539 0 0 0 0 0 NA
SRR965804 -0.00735624339412685 0.000631050715742296 0.00222725644617783 0.00155436992641329 0.000762515879233307 0 0 0 0 0 NA
SRR827480 0.00185337498709077 -0.00744126118641668 -0.00302451137865714 -0.00417841340223297 -0.00957822546912072 0 0 1 0 0 NA
SRR628229 -0.00684268795278283 -0.000796677141855622 0.0026601875777844 -0.00100675200529202 0.00116295913092473 0 0 0 0 0 NA
SRR965806 -0.00746648019304942 0.000671927373053529 0.00238043321623001 0.00160118927438998 0.000815417693022421 0 0 0 0 0 NA
SRR1300796 0.0040143529485223 -0.0203777811212987 0.0194400956831831 0.0130382106955301 -0.013069097860866 0 0 0 0 0 NA
SRR902951 -0.00123285102162023 -0.000752487316753685 -0.00554614880641726 0.00294315601914772 -0.00448882493319763 0 0 0 2 0 0:1
SRR902950 -0.00115686212012848 -0.000766583969255386 -0.00533283971130003 0.0025371151696325 -0.00470995000428674 0 0 0 2 0 0:1
SRR307897 0.00373179927280896 -0.0103123558652104 -0.00442975419949321 -0.00979003093362344 -0.00610333638775478 0 0 0 0 0 NA
