sample index	project	sample	experiment	run	junctions	annotated_junctions	junctions_geq_5	annotated_junctions_geq_5	overlaps	annotated_overlaps
5001	SRP019936	SRS403416	SRX254212	SRR791066	152488	132502	83477	82726	3106290	3066806
5002	SRP043221	SRS637767	SRX599135	SRR1398549	247869	165066	121592	113879	28403897	28020796
5003	ERP005641	ERS444310	ERX548820	ERR590831	167844	140289	89732	88404	3430513	3371597
5004	SRP005846	SRS172907	SRX043488	SRR101426	38411	36677	4707	4675	106657	104082
5005	SRP011233	SRS297204	SRX125265	SRR427096	135814	110840	58013	57410	1732579	1694462
5006	SRP038863	SRS561014	SRX475242	SRR1175192	233432	162948	129653	123974	17417374	17199097
5007	SRP008331	SRS265103	SRX098286	SRR346464	43762	41031	14364	14151	253098	246280
5008	SRP041471	SRS598096	SRX528191	SRR1264097	3093	2977	5	1	4026	3572
5009	ERP001942	ERS185293	ERX179526	ERR204977	140977	117528	71097	70252	2444115	2392096
5010	ERP003495	ERS319224	ERX279185	ERR305904	107972	96845	45310	44855	1172547	1148088
5011	SRP019272	SRS401372	SRX249283	SRR772684	9	3	3	0	58	3
5012	SRP021524	SRS416312	SRX272036	SRR835320	239303	165602	126696	123055	9404861	9257783
5013	ERP001942	ERS185072	ERX163017	ERR188246	177970	136009	96572	94213	6616946	6478994
5014	SRP010280	SRS285654	SRX115532	SRR398227	103535	94190	59774	58359	1320275	1290363
5015	SRP029341	SRS474661	SRX341568	SRR959675	925	396	593	352	591258	519995
5016	SRP028180	SRS463785	SRX327403	SRR942564	39796	34284	18657	17867	472374	452283
5017	SRP008331	SRS265108	SRX098291	SRR346469	96404	83835	32075	31745	752810	733873
5018	SRP029899	SRS479557	SRX348813	SRR976765	201985	132555	101313	91916	21700902	21316800
5019	SRP007825	SRS257313	SRX091732	SRR330894	387	289	13	3	754	534
5020	SRP033135	SRS504309	SRX379851	SRR1033161	35250	31656	24718	23402	945894	920059
5021	SRP006574	SRS190582	SRX059517	SRR191522	0	0	0	0	0	0
5022	SRP027358	SRS457453	SRX322287	SRR934262	166758	127212	78340	75889	2260073	2177093
5023	ERP005274	ERS421808	ERX424091	ERR457737	1	0	0	0	1	0
5024	SRP028301	SRS464865	SRX328725	SRR944306	74197	68099	36031	35354	976022	958817
5025	SRP041736	SRS603304	SRX534587	SRR1275375	7864	7552	359	357	13858	13461
5026	SRP042161	SRS617608	SRX549701	SRR1295087	26160	22390	11557	11133	164365	156008
5027	SRP015360	SRS360537	SRX182673	SRR553462	127218	91040	50757	48137	3145970	3053402
5028	SRP017972	SRS386137	SRX217758	SRR649548	30691	29666	14567	14325	263956	259593
5029	SRP001563	SRS009396	SRX014966	SRR032276	100454	76289	25674	25131	768447	724914
5030	SRP041471	SRS598101	SRX528196	SRR1264201	45141	42567	4399	4362	124615	102128
5031	ERP001304	ERS105730	ERX080858	ERR103435	160841	130329	62865	61393	1991724	1934206
5032	SRP041036	SRS590294	SRX513351	SRR1223580	142567	117381	74720	73778	2645160	2592303
5033	SRP000941	SRS410260	SRX263871	SRR1220485	59903	54701	8938	8795	219434	210361
5034	SRP025982	SRS442012	SRX302681	SRR897214	181494	153252	89703	89051	2501018	2451346
5035	SRP002272	SRS059016	SRX018959	SRR039613	28	0	6	0	602	0
5036	SRP025982	SRS441988	SRX302658	SRR897191	145355	129912	59011	58636	1173537	1149688
5037	ERP002063	ERS199519	ERX185621	ERR210956	58507	53425	10469	9772	201519	188267
5038	SRP026126	SRS445948	SRX307089	SRR903115	80137	74458	17036	16903	279108	271422
5039	SRP041471	SRS598097	SRX528192	SRR1264113	55533	52122	5775	5739	148590	129271
5040	SRP006574	SRS190505	SRX059440	SRR191445	1	0	1	0	5	0
5041	SRP041736	SRS603319	SRX534602	SRR1275341	3909	3684	2142	2071	33048	32005
5042	SRP041820	SRS604663	SRX539555	SRR1282064	106296	97499	46619	46348	971354	954854
5043	ERP001942	ERS185256	ERX163067	ERR188091	198668	142712	103364	99997	8912866	8666560
5044	SRP028963	SRS471996	SRX337548	SRR954986	28	5	1	0	64	5
5045	SRP000930	SRS008392	SRX014392	SRR031629	156940	131009	76199	75407	2316328	2272131
5046	ERP001942	ERS185409	ERX179584	ERR205017	159539	129654	87867	86707	3570839	3496778
5047	SRP034007	SRS514873	SRX391640	SRR1049356	261	16	32	0	1982	20
5048	SRP025982	SRS442605	SRX303275	SRR897808	197607	159193	103739	102457	4044474	3968530
5049	SRP028594	SRS468095	SRX332657	SRR949113	377696	178717	164327	138866	36090280	35332902
5050	SRP026126	SRS445930	SRX307071	SRR902990	140734	124151	50786	50561	891044	869277
5051	SRP025982	SRS442518	SRX303188	SRR897721	143371	130400	52667	52447	952365	933139
5052	SRP041036	SRS590283	SRX513340	SRR1223569	134906	112449	66069	65228	2164107	2116157
5053	SRP017843	SRS383712	SRX215640	SRR646607	183547	143935	112943	110012	7686665	7582152
5054	SRP017644	SRS381153	SRX212297	SRR639224	131779	107002	58098	57412	2094971	2054216
5055	SRP042161	SRS617279	SRX549610	SRR1294996	16	0	0	0	19	0
5056	SRP041955	SRS621831	SRX554560	SRR1300829	63269	53323	11902	11566	285456	267410
5057	SRP006574	SRS190540	SRX059475	SRR191480	0	0	0	0	0	0
5058	SRP043108	SRS634224	SRX589538	SRR1377200	7139	6932	617	614	19781	19495
5059	SRP007351	SRS213240	SRX080163	SRR299025	127090	109315	48173	47732	1285130	1256818
5060	SRP039348	SRS565533	SRX480677	SRR1182276	238348	164138	132303	126541	21770092	21547366
5061	SRP014320	SRS350182	SRX159818	SRR521506	118415	99181	52198	51251	2230525	2191570
5062	SRP019272	SRS401266	SRX249177	SRR772494	10	1	3	0	43	1
5063	SRP043108	SRS634211	SRX589526	SRR1377156	75848	70126	20825	20580	1053290	1039438
5064	SRP042161	SRS617829	SRX549964	SRR1295350	539	6	32	0	909	7
5065	SRP025982	SRS441646	SRX302316	SRR896849	179536	154270	89216	88556	2336610	2291079
5066	SRP041159	SRS591783	SRX516733	SRR1237983	354851	191822	167397	150875	24129527	23647891
5067	SRP030040	SRS483824	SRX355630	SRR998536	140979	99580	63651	58298	5783449	5639293
5068	SRP003754	SRS352035	SRX171127	SRR527697	3262	2255	626	417	96706	13318
5069	SRP020492	SRS407162	SRX259525	SRR805815	129054	112965	55673	55279	1101239	1076574
5070	SRP022054	SRS418137	SRX273719	SRR837838	28	0	2	0	50	0
5071	SRP011054	SRS306695	SRX134858	SRR452334	0	0	0	0	0	0
5072	SRP000941	SRS172881	SRX398169	SRR1057690	1819	1601	27	2	2814	1805
5073	SRP041471	SRS598100	SRX528195	SRR1264181	39008	36338	2840	2812	95739	77498
5074	SRP016626	SRS372414	SRX200678	SRR606247	34	0	5	0	152	0
5075	SRP042027	SRS618284	SRX550518	SRR1296080	13447	10976	1705	1606	39184	35058
5076	SRP006574	SRS190518	SRX059453	SRR191458	0	0	0	0	0	0
5077	SRP005967	SRS174064	SRX047087	SRR122340	16831	7265	99	39	20895	8747
5078	SRP012461	SRS310752	SRX144121	SRR490437	2045	1872	228	226	8688	8389
5079	SRP010181	SRS285194	SRX114829	SRR397102	13616	12841	792	766	32326	27546
5080	SRP034698	SRS518770	SRX398306	SRR1057526	3998	3643	124	93	9711	5590
5081	SRP032559	SRS498776	SRX373414	SRR1024344	217592	142843	110387	106218	7955104	7797550
5082	SRP032775	SRS500032	SRX374664	SRR1026980	134750	105516	60894	59304	1838551	1773712
5083	SRP000941	SRS366510	SRX263864	SRR1220392	241801	175053	122977	119938	7722665	7583693
5084	SRP033131	SRS504032	SRX379574	SRR1032882	26105	23568	1515	1480	49256	45901
5085	SRP026126	SRS445919	SRX307060	SRR902932	188749	153252	90672	89590	2045646	1990905
5086	SRP009251	SRS270007	SRX105128	SRR363763	21176	20338	17975	17394	505196	491752
5087	SRP035316	SRS528597	SRX424935	SRR1106198	118408	98293	45574	45134	1062374	1030459
5088	SRP008145	SRS260681	SRX096747	SRR342839	1	0	0	0	1	0
5089	SRP010162	SRS287217	SRX116058	SRR400011	236271	151484	121636	113872	11040283	10741175
5090	SRP010181	SRS285169	SRX114804	SRR397077	7341	7037	184	169	16053	10260
5091	SRP007525	SRS362054	SRX185899	SRR567110	72389	68637	17077	17020	304143	298649
5092	SRP008218	SRS261049	SRX097135	SRR343354	0	0	0	0	0	0
5093	SRP007946	SRS258840	SRX093222	SRR333684	19	0	2	0	68	0
5094	SRP042286	SRS620778	SRX553485	SRR1299490	52802	50218	16210	16111	264184	259230
5095	SRP033135	SRS504090	SRX379632	SRR1032942	15418	13855	7818	7515	1694877	1669723
5096	SRP025982	SRS443090	SRX303760	SRR898293	204538	162538	107618	106177	4459208	4375896
5097	SRP026126	SRS445971	SRX307112	SRR903301	111910	103594	31342	31250	559146	548269
5098	SRP033266	SRS506079	SRX381864	SRR1036107	230013	148911	115391	108187	8999244	8779110
5099	SRP033351	SRS508571	SRX384349	SRR1039512	177219	145665	103145	101578	6752025	6684906
5100	SRP025982	SRS441922	SRX302592	SRR897125	166278	142357	79808	79077	2015369	1974796
5101	SRP041736	SRS603202	SRX534485	SRR1274208	50508	41630	29440	28044	835876	807658
5102	SRP003754	SRS352022	SRX171114	SRR527671	2569	1374	406	192	37184	6281
5103	SRP035988	SRS544582	SRX451370	SRR1146145	190283	156006	100681	99318	4551062	4478901
5104	SRP013450	SRS336162	SRX150774	SRR502791	272206	162400	150866	131886	42680499	41919574
5105	SRP041471	SRS598106	SRX528201	SRR1264311	32743	30126	2980	2934	93636	75867
5106	SRP041736	SRS603386	SRX534669	SRR1275199	15094	12696	8293	8130	190625	185466
5107	SRP017979	SRS386152	SRX217773	SRR649563	42	18	4	0	114	18
5108	ERP002075	ERS202178	ERX190351	ERR215686	330350	171018	142573	128968	24480493	23809049
5109	SRP033078	SRS502908	SRX378113	SRR1030496	165275	129734	66488	65075	1251773	1184201
5110	DRP001797	DRS014285	DRX021439	DRR023555	128443	115912	65807	65358	1824268	1800872
5111	DRP001797	DRS014285	DRX021439	DRR023554	128962	116107	65747	65277	1842063	1818146
5112	DRP000987	DRS005721	DRX005593	DRR006375	64901	58472	20333	19993	604937	584389
5113	SRP040694	SRS583964	SRX503354	SRR1207867	94727	86420	27133	26901	495827	477650
5114	SRP032539	SRS498642	SRX373208	SRR1024122	6364	4831	2980	2431	211976	175276
5115	ERP002063	ERS199520	ERX185622	ERR210957	58639	53124	8256	7459	168288	154228
5116	ERP003460	ERS312183	ERX277825	ERR304484	185270	136249	87764	85523	2379106	2261719
5117	SRP028291	SRS464693	SRX328554	SRR944060	49	11	9	0	1087	11
5118	SRP041036	SRS590305	SRX513362	SRR1223591	136486	115442	72185	71394	2739409	2685474
5119	SRP035641	SRS542578	SRX448234	SRR1142093	1210	238	55	24	2425	823
5120	SRP042161	SRS617486	SRX549482	SRR1294868	240	3	9	1	433	9
5121	SRP026126	SRS445931	SRX307072	SRR902998	148024	128646	52223	51840	891980	865975
5122	SRP033266	SRS506071	SRX381856	SRR1036065	207752	144753	103317	99459	4489749	4353572
5123	SRP034606	SRS516995	SRX396103	SRR1055100	190034	152261	104057	102392	4217252	4145939
5124	SRP014629	SRS351805	SRX172315	SRR618770	362	0	23	0	805	0
5125	SRP002915	SRS085386	SRX023899	SRR060907	0	0	0	0	0	0
5126	SRP019272	SRS401255	SRX249166	SRR772474	7	5	0	0	8	5
5127	SRP010181	SRS285188	SRX114823	SRR396952	26203	25119	1257	1228	52316	46865
5128	SRP035988	SRS544585	SRX451373	SRR1146148	202520	160526	111619	109335	6714490	6609676
5129	SRP033725	SRS513912	SRX390441	SRR1047845	198377	155564	97157	95287	3838224	3762562
5130	SRP018403	SRS390595	SRX225203	SRR671942	185432	136014	116222	107543	7545066	7363689
5131	ERP001942	ERS185380	ERX162932	ERR188259	190995	140299	99977	96915	8270952	8111653
5132	SRP014320	SRS350177	SRX159825	SRR521488	176528	140119	100580	98960	5447639	5373887
5133	SRP032775	SRS500047	SRX374679	SRR1026998	176473	122764	78097	75030	3820456	3705950
5134	SRP042161	SRS617415	SRX549642	SRR1295028	563	2	118	0	2241	5
5135	ERP001942	ERS185176	ERX163077	ERR188086	163433	126562	80364	78553	4831577	4685410
5136	SRP027358	SRS457449	SRX322283	SRR934227	132644	114063	57304	56801	1225565	1194521
5137	ERP001942	ERS185496	ERX179626	ERR205011	140760	118246	70393	69495	3119757	3046024
5138	SRP015336	SRS360124	SRX181607	SRR548612	295682	191833	194362	166062	34214426	33650389
5139	SRP033336	SRS508036	SRX384201	SRR1038626	206712	157972	117079	114644	6269215	6168150
5140	SRP007525	SRS362055	SRX185900	SRR567157	67571	64409	14527	14477	260132	255534
5141	SRP033135	SRS504136	SRX379678	SRR1032988	32552	29970	22146	21346	711641	696925
5142	SRP012461	SRS310764	SRX144133	SRR490486	1830	1717	230	227	7504	7197
5143	ERP002421	ERS226875	ERX223379	ERR248845	0	0	0	0	0	0
5144	SRP010181	SRS285202	SRX114837	SRR397182	44022	42149	3817	3771	112549	105542
5145	SRP040421	SRS579462	SRX497468	SRR1200703	1705	1464	1336	1247	91377	83915
5146	SRP021478	SRS415861	SRX271432	SRR833728	204691	140314	109302	98111	18577433	18257665
5147	SRP033569	SRS600318	SRX531150	SRR1268171	181093	136677	95481	92668	6048312	5941249
5148	SRP042161	SRS617599	SRX549692	SRR1295078	21975	17880	12118	11543	189822	179392
5149	SRP011546	SRS310941	SRX144350	SRR490971	158597	102660	95323	76151	5034949	4564698
5150	SRP026600	SRS455408	SRX318443	SRR926673	304001	165135	152507	134185	24691284	24204211
5151	ERP004375	ERS481266	ERX615328	ERR659007	37522	34212	9020	8954	164551	159571
5152	SRP042161	SRS616919	SRX549166	SRR1294552	128	5	12	1	330	15
5153	SRP038863	SRS561010	SRX475238	SRR1175188	222272	160728	128330	123718	22412221	22216256
5154	SRP018716	SRS396281	SRX241575	SRR741901	262	5	20	0	515	12
5155	SRP005242	SRS151544	SRX037705	SRR090593	36143	34681	4163	4147	101886	99879
5156	SRP025982	SRS442688	SRX303358	SRR897891	194556	159710	101480	100100	3197015	3134801
5157	SRP008976	SRS267258	SRX101438	SRR353653	200091	134500	94071	87748	11151874	10841943
5158	SRP042161	SRS617477	SRX549469	SRR1294855	195	0	16	0	422	0
5159	SRP028170	SRS463660	SRX327278	SRR942449	7093	5395	71	58	9205	6918
5160	SRP027589	SRS463053	SRX326616	SRR941580	166	104	14	6	1312	226
5161	SRP001371	SRS266996	SRX214036	SRR643764	109107	98829	40350	39994	935293	916827
5162	SRP014213	SRS349995	SRX159625	SRR521166	42	0	10	0	2837	0
5163	ERP004219	ERS372803	ERX348268	ERR375891	227616	151870	122153	116805	14552975	14369103
5164	SRP012461	SRS310765	SRX144134	SRR490491	1865	1740	219	217	7794	7607
5165	SRP007483	SRS227872	SRX083169	SRR309139	150663	127874	58153	57435	1566637	1529456
5166	SRP029739	SRS478212	SRX347415	SRR974982	84912	74707	27329	27090	565787	548735
5167	ERP003536	ERS323192	ERX283483	ERR310219	227367	135901	98902	91038	5908171	5663143
5168	SRP025982	SRS442353	SRX303023	SRR897556	125265	114661	41819	41609	754732	739033
5169	SRP025982	SRS441524	SRX302195	SRR896728	166873	143593	81364	80807	2170115	2128972
5170	SRP040070	SRS573455	SRX490055	SRR1193103	247773	166759	136207	129468	23340923	23087495
5171	SRP033119	SRS503534	SRX378969	SRR1032189	2100	605	102	43	4044	1467
5172	SRP033250	SRS505911	SRX381534	SRR1035697	166537	133174	90950	89573	3766619	3707325
5173	SRP042161	SRS617592	SRX549685	SRR1295071	310	277	0	0	318	280
5174	SRP010675	SRS290845	SRX118276	SRR403789	3	1	0	0	3	1
5175	SRP026126	SRS445965	SRX307107	SRR903258	107431	99812	30140	30036	557574	547084
5176	ERP001942	ERS185345	ERX163120	ERR188085	186245	140487	104342	101838	7380630	7234156
5177	SRP008930	SRS267181	SRX101329	SRR353528	155073	117215	70669	69639	1888370	1825611
5178	SRP009862	SRS282705	SRX111949	SRR390516	647	2	90	0	2339	3
5179	SRP006574	SRS190669	SRX059604	SRR191609	0	0	0	0	0	0
5180	SRP000599	SRS002141	SRX002636	SRR013565	277	200	13	9	510	393
5181	SRP044668	SRS663195	SRX658036	SRR1521409	205288	165015	98934	97749	2662088	2596738
5182	SRP041736	SRS603488	SRX534771	SRR1275033	8	1	0	0	9	1
5183	SRP016110	SRS366584	SRX195868	SRR593159	181349	131996	91235	87472	4196057	4075164
5184	SRP033566	SRS512181	SRX388294	SRR1044503	0	0	0	0	0	0
5185	SRP042153	SRS616755	SRX548793	SRR1294115	235124	169835	123180	119645	8375842	8230002
5186	SRP032275	SRS494539	SRX368995	SRR1019445	26	6	2	0	48	6
5187	SRP025982	SRS442355	SRX303025	SRR897558	125855	115201	42345	42141	765084	749525
5188	SRP006574	SRS190686	SRX059621	SRR191626	0	0	0	0	0	0
5189	SRP030040	SRS483814	SRX355620	SRR998528	219420	163602	199952	159641	95823089	94733651
5190	SRP042620	SRS624289	SRX559746	SRR1313095	199218	143277	89924	87065	4723966	4608746
5191	SRP042161	SRS617303	SRX549404	SRR1294790	162	5	13	0	450	9
5192	SRP010181	SRS285191	SRX114826	SRR396955	12555	11911	537	517	24240	20650
5193	SRP040472	SRS581548	SRX500242	SRR1203816	5	0	0	0	6	0
5194	ERP001828	ERS177653	ERX149406	ERR173260	182769	143173	132103	119714	11244937	11048343
5195	SRP032542	SRS498677	SRX373244	SRR1024156	145823	118886	76486	75194	3000290	2933448
5196	SRP025982	SRS441474	SRX302145	SRR896678	164100	141578	81313	80694	2212490	2169014
5197	SRP026126	SRS445948	SRX307089	SRR903119	79830	73963	17001	16882	275371	267677
5198	SRP033135	SRS504235	SRX379777	SRR1033087	24404	22435	15778	15192	394565	385183
5199	ERP000619	ERS028737	ERX012554	ERR033746	111740	107761	44210	43962	892325	880463
5200	SRP003754	SRS352020	SRX171112	SRR527667	1203	721	801	645	31168	13779
5201	SRP025982	SRS442602	SRX303272	SRR897805	187988	154639	100471	99216	3668425	3600210
5202	SRP032775	SRS499952	SRX374584	SRR1026871	114230	94443	73602	69151	2307690	2233511
5203	SRP002628	SRS084148	SRX022065	SRR057634	47347	44993	4125	4098	110666	107708
5204	SRP010181	SRS285196	SRX114831	SRR397296	18192	17616	638	622	32674	28608
5205	SRP000729	SRS009820	SRX015694	SRR033730	4	0	0	0	8	0
5206	SRP032165	SRS494270	SRX368229	SRR1017153	2561	815	340	162	7859	3239
5207	SRP017413	SRS378358	SRX208480	SRR628587	172555	141549	97010	94996	5897773	5799842
5208	SRP010181	SRS285185	SRX114820	SRR396949	18874	18108	614	588	35397	29149
5209	SRP025982	SRS442370	SRX303040	SRR897573	163825	144360	76264	75837	1687392	1654644
5210	SRP025982	SRS588814	SRX510297	SRR1216067	213844	169247	105580	104121	4045454	3961270
5211	SRP017575	SRS379953	SRX210685	SRR633601	38014	32803	5197	5110	142641	134784
5212	SRP010054	SRS284444	SRX113598	SRR393696	106746	95908	44080	43710	1079054	1059956
5213	SRP026126	SRS445941	SRX307082	SRR903061	66087	61409	14191	14076	232917	226378
5214	SRP040472	SRS580870	SRX499562	SRR1203133	11	1	0	0	11	1
5215	SRP031476	SRS491590	SRX365211	SRR1012934	64664	61771	10635	10598	214360	210748
5216	SRP033566	SRS512104	SRX388217	SRR1044426	6	0	2	0	44	0
5217	SRP000941	SRS366514	SRX263858	SRR1054857	140572	120000	69719	68253	2599560	2526077
5218	SRP022260	SRS420027	SRX276899	SRR849505	140961	118789	69689	68751	2229627	2180227
5219	SRP025982	SRS588873	SRX510356	SRR1216126	7270	7091	155	153	10769	10532
5220	SRP025982	SRS442280	SRX302950	SRR897483	139436	125447	57417	57149	1197450	1174055
5221	SRP035387	SRS530023	SRX426461	SRR1107931	179470	146828	99350	97775	8803951	8723598
5222	SRP039348	SRS565510	SRX480654	SRR1182250	147074	112496	62809	60419	7685721	7579918
5223	SRP041494	SRS598160	SRX528315	SRR1264561	2908	1798	301	232	8253	5988
5224	SRP025982	SRS442480	SRX303150	SRR897683	188653	159873	94454	93748	2327248	2280653
5225	ERP004078	ERS359936	ERX329155	ERR356366	122272	108066	56352	55987	1165164	1127195
5226	SRP041736	SRS603351	SRX534634	SRR1275273	15046	11703	9202	8744	1001065	971823
5227	SRP019272	SRS401215	SRX249126	SRR772397	2	0	1	0	10	0
5228	SRP032775	SRS562582	SRX476867	SRR1177756	193135	126463	86031	81677	4029590	3875978
5229	SRP041736	SRS603399	SRX534682	SRR1275226	2	0	0	0	2	0
5230	SRP033266	SRS506071	SRX381856	SRR1036062	201434	142738	99958	96583	4069814	3945723
5231	SRP026126	SRS445930	SRX307071	SRR902992	145785	127279	54906	54623	984011	959646
5232	SRP001558	SRS009320	SRX014825	SRR032123	25234	23969	2648	2619	104974	103215
5233	SRP019936	SRS403408	SRX254204	SRR791058	145791	128185	71678	70935	2184788	2089540
5234	DRP000987	DRS005787	DRX005659	DRR006447	36704	32796	9792	9577	477390	465874
5235	SRP033266	SRS506072	SRX381857	SRR1036069	192606	133072	94494	89717	4511804	4363159
5236	SRP007881	SRS258174	SRX092487	SRR332271	237554	92794	64311	54142	3022394	2683745
5237	SRP028887	SRS529940	SRX426377	SRR1107835	229172	154317	121357	116089	10265749	10092530
5238	SRP014842	SRS356158	SRX176611	SRR539249	150287	125235	76794	76090	2139100	2099517
5239	SRP011546	SRS311039	SRX144448	SRR491069	57976	50864	42872	40372	3963503	3875654
5240	SRP029341	SRS474672	SRX341578	SRR959685	876	403	585	352	901877	830550
5241	SRP000941	SRS306622	SRX190142	SRR651708	157155	130661	62324	61274	2782337	2719300
5242	SRP032476	SRS500661	SRX375409	SRR1027891	296732	177003	136280	128053	6757960	6471359
5243	SRP040547	SRS582138	SRX501045	SRR1204782	146775	121943	73760	72707	3699853	3646255
5244	SRP003021	SRS085646	SRX024347	SRR061729	118565	108164	47143	46874	1222865	1206717
5245	SRP001371	SRS183529	SRX214024	SRR643752	148363	131069	66750	66239	1388479	1360698
5246	SRP001540	SRS008912	SRX014619	SRR031899	50438	47230	8858	8771	193010	186374
5247	SRP028528	SRS467262	SRX331723	SRR948110	122352	111507	87030	85918	8380197	8333065
5248	SRP007461	SRS353541	SRX174316	SRR534297	634493	189678	217041	150987	76529162	74206240
5249	SRP040547	SRS582424	SRX501361	SRR1205221	144896	124549	82169	80501	4137290	4080579
5250	SRP008258	SRS261441	SRX097598	SRR345549	2	0	0	0	2	0
5251	SRP012461	SRS310792	SRX144161	SRR490596	466	443	42	41	1569	1426
5252	SRP035988	SRS544519	SRX451307	SRR1146079	188358	153495	101499	99656	5449080	5354836
5253	SRP042161	SRS617747	SRX549841	SRR1295227	365	8	43	1	842	25
5254	SRP014830	SRS356018	SRX176413	SRR542375	156322	124428	57910	56855	1933437	1855171
