sample index	project	sample	experiment	run	junctions	annotated_junctions	junctions_geq_5	annotated_junctions_geq_5	overlaps	annotated_overlaps
30287	SRP049756	SRS743459	SRX758336	SRR1649396	138297	122057	65825	65595	1841555	1818921
30288	SRP025982	SRS442285	SRX302955	SRR897488	173950	154771	84382	84123	2074507	2046807
30289	DRP001358	DRS013478	DRX013732	DRR015265	22642	20255	17584	16848	1492389	1466682
30290	SRP042228	SRS833045	SRX861772	SRR1782730	139592	128809	56512	55920	1548529	1519270
30291	SRP009408	SRS280710	SRX107268	SRR372657	72	14	3	0	163	15
30292	SRP033464	SRS510375	SRX386357	SRR1042029	32857	31353	2425	2369	72858	68761
30293	SRP045611	SRS686726	SRX683525	SRR1554242	138378	125627	64219	63961	1918398	1897924
30294	ERP009992	ERS688440	ERX912631	ERR832557	96823	88568	33481	33223	1484990	1468031
30295	SRP048811	SRS719715	SRX730495	SRR1609867	38561	29367	780	665	60327	43493
30296	ERP010003	ERS688398	ERX913347	ERR833257	103212	93574	36250	35931	1119920	1098037
30297	SRP045222	SRS673272	SRX668982	SRR1535839	31766	29974	6988	6898	184521	180342
30298	SRP017142	SRS375086	SRX204186	SRR616156	119978	110055	57129	56843	2550697	2531956
30299	SRP025982	SRS442296	SRX302965	SRR897498	171399	153140	82117	81866	1969779	1943385
30300	SRP067502	SRS1212556	SRX1490979	SRR3031879	30077	28146	22293	21727	1103913	1089152
30301	DRP001358	DRS013647	DRX013901	DRR015434	46409	41254	31809	30712	1171101	1149243
30302	ERP010003	ERS688390	ERX913339	ERR833249	112130	100662	41871	41533	1217907	1195580
30303	SRP057087	SRS906985	SRX992194	SRR1970397	142055	132017	65346	65030	1966175	1945861
30304	SRP028570	SRS467740	SRX332299	SRR948755	92807	80364	41617	40575	1055266	1026729
30305	SRP061329	SRS995613	SRX1101124	SRR2107340	113649	104535	50355	50130	1074652	1058630
30306	SRP025982	SRS441648	SRX302318	SRR896851	179947	161316	89044	88795	2328399	2298159
30307	SRP014428	SRS350458	SRX160223	SRR522084	19679	18409	16154	15628	897012	879622
30308	SRP010054	SRS284442	SRX113596	SRR393693	108905	100115	43358	43163	1033222	1018289
30309	SRP012557	SRS311315	SRX144803	SRR492053	65351	59078	14803	14722	314805	306814
30310	SRP059205	SRS955788	SRX1051621	SRR2054153	146838	132105	64843	64627	1557407	1536418
30311	ERP009992	ERS688424	ERX912615	ERR832541	66001	60397	19979	19771	1301624	1288543
30312	SRP025982	SRS441846	SRX302516	SRR897049	152632	136346	71663	71431	2008387	1979819
30313	SRP026208	SRS449746	SRX312152	SRR915792	32573	31219	3387	3342	106801	103007
30314	SRP008225	SRS261149	SRX097272	SRR345214	135680	122295	54885	54676	1235563	1217255
30315	SRP025982	SRS441768	SRX302438	SRR896971	175789	159094	83552	83335	1870226	1845959
30316	SRP041179	SRS592117	SRX517287	SRR1238534	132688	124835	54692	54543	1716747	1703014
30317	SRP019994	SRS404078	SRX255112	SRR797111	4021	2061	312	268	24768	21739
30318	SRP063840	SRS1072356	SRX1253694	SRR2431369	26975	21852	17104	14989	838234	774701
30319	SRP025982	SRS442236	SRX302906	SRR897439	164923	148178	78521	78302	1989298	1962049
30320	SRP057500	SRS915521	SRX1001660	SRR1982756	55153	45397	15005	14104	944201	912672
30321	SRP035524	SRS538578	SRX441225	SRR1132122	99135	91417	27382	27216	572370	560842
30322	SRP050499	SRS931266	SRX1021560	SRR2013755	8695	7458	5960	5806	796205	783535
30323	SRP026126	SRS445945	SRX307086	SRR903097	91839	85776	22895	22825	367833	360295
30324	SRP051772	SRS811066	SRX832785	SRR1744874	110883	103292	49970	49816	1684177	1671412
30325	ERP001895	ERS182997	ERX158673	ERR182564	76888	71939	16459	16349	304970	297114
30326	SRP062025	SRS1023390	SRX1132873	SRR2144312	49285	44366	17410	17112	469872	457014
30327	SRP051083	SRS788357	SRX806728	SRR1706837	134313	121295	56966	56829	1143353	1126596
30328	SRP004637	SRS139398	SRX031911	SRR073727	113238	102086	46525	46353	1209275	1192683
30329	SRP018218	SRS387520	SRX219909	SRR653028	103218	97502	39986	39806	1794645	1782053
30330	SRP051368	SRS798299	SRX818242	SRR1725927	88192	82449	35032	34844	1357708	1341223
30331	DRP000987	DRS005787	DRX005659	DRR006447	36768	33725	9803	9664	478362	471072
30332	SRP048801	SRS719299	SRX730079	SRR1609426	127570	117880	44469	44227	1078200	1062979
30333	ERP004269	ERS368734	ERX338753	ERR365993	52352	49823	11248	11179	222309	217328
30334	SRP044187	SRS655790	SRX648511	SRR1509737	110186	102083	48591	48405	1447145	1433615
30335	SRP034528	SRS515812	SRX392822	SRR1050946	72834	66750	11995	11925	248603	240973
30336	SRP018717	SRS396296	SRX241589	SRR741936	10956	7341	1802	1689	45579	38658
30337	SRP025982	SRS442461	SRX303131	SRR897664	164566	150862	74344	74168	1512414	1492324
30338	SRP032798	SRS500413	SRX375135	SRR1027603	140164	124641	53743	53498	1134363	1113623
30339	SRP047459	SRS708643	SRX709606	SRR1585208	57413	49465	16573	16337	360987	345117
30340	SRP025982	SRS442056	SRX302726	SRR897259	163703	149620	73653	73494	1608670	1586739
30341	SRP060227	SRS977114	SRX1078896	SRR2084596	112455	102171	43350	43220	945253	931162
30342	SRP029592	SRS476886	SRX345505	SRR968072	130034	121040	52809	52636	1789299	1774432
30343	SRP049340	SRS732214	SRX745207	SRR1633322	137605	126123	74320	74111	2471333	2452052
30344	SRP015640	SRS361637	SRX185061	SRR567437	107980	96405	37354	37173	631986	616953
30345	SRP059066	SRS952880	SRX1048521	SRR2051040	74181	68481	29039	28860	842823	832606
30346	ERP005641	ERS496422	ERX615632	ERR659311	10517	9585	3520	3419	337757	330473
30347	SRP042027	SRS618222	SRX550481	SRR1296043	369	45	21	2	741	70
30348	SRP050499	SRS931443	SRX1021383	SRR2013578	24958	23030	19977	19314	1203310	1180776
30349	SRP016003	SRS367341	SRX191927	SRR580363	13	9	2	0	44	11
30350	SRP047476	SRS708854	SRX709837	SRR1585494	9016	8360	3423	3309	68555	65899
30351	SRP045573	SRS686166	SRX682649	SRR1553146	4285	1522	846	691	127072	120343
30352	SRP011895	SRS302243	SRX130853	SRR447144	89072	83859	25259	25151	533340	525439
30353	SRP048801	SRS719524	SRX730303	SRR1609650	117253	110091	38712	38495	978073	961980
30354	SRP009862	SRS282689	SRX111933	SRR390488	3769	383	292	22	10426	831
30355	SRP050499	SRS931264	SRX1021562	SRR2013757	10144	9082	7413	7188	590035	580350
30356	SRP025982	SRS441487	SRX302158	SRR896691	152603	139191	70398	70205	1650620	1628569
30357	SRP050374	SRS774823	SRX790909	SRR1686000	135224	124425	65371	65164	1797124	1780396
30358	SRP041736	SRS603210	SRX534493	SRR1274224	55928	48715	35413	33846	1160012	1133813
30359	SRP059458	SRS962084	SRX1059801	SRR2064328	12551	11323	8571	8301	1618274	1585564
30360	SRP009408	SRS280687	SRX107245	SRR372634	15	1	1	0	28	1
30361	SRP058856	SRS949254	SRX1043775	SRR2045038	118134	110810	51074	50922	1195852	1182546
30362	SRP025982	SRS441914	SRX302584	SRR897117	151629	138845	67910	67737	1554792	1533803
30363	DRP000987	DRS005751	DRX005623	DRR006411	20959	19533	5164	5077	275717	270792
30364	SRP019994	SRS404082	SRX255116	SRR797115	2388	1032	201	179	11671	9821
30365	SRP028336	SRS465445	SRX329381	SRR945213	94516	89156	17599	17547	361194	354722
30366	SRP032798	SRS500408	SRX375129	SRR1027591	138102	127661	55168	55018	1056962	1043411
30367	SRP022043	SRS417876	SRX273448	SRR837468	1	0	0	0	1	0
30368	SRP020492	SRS407170	SRX259533	SRR805823	128971	117366	55293	55145	1133056	1116490
30369	SRP056840	SRS892782	SRX977754	SRR1951693	35063	31569	9901	9669	444799	434654
30370	ERP000787	ERS042744	ERX016354	ERR039139	64995	60984	13175	13054	531892	525278
30371	SRP050249	SRS752092	SRX767483	SRR1662306	120159	111017	49632	49491	1039518	1027185
30372	SRP008280	SRS264717	SRX098078	SRR346063	119064	108789	52443	52268	1119567	1105533
30373	SRP050499	SRS931433	SRX1021392	SRR2013587	29555	27641	23553	22759	1643336	1612651
30374	SRP041396	SRS596988	SRX525147	SRR1259321	143235	129438	58850	58675	1168189	1150034
30375	SRP032165	SRS494287	SRX368247	SRR1017171	2916	775	309	122	9758	4436
30376	SRP041820	SRS604663	SRX539555	SRR1282064	106422	99905	46681	46512	973383	961489
30377	SRP026126	SRS445963	SRX307105	SRR903246	111776	104938	35233	35163	676737	667762
30378	SRP032953	SRS502221	SRX376826	SRR1028927	29	0	1	0	48	0
30379	SRP038767	SRS560821	SRX475019	SRR1174867	79972	75311	22417	22287	493408	486127
30380	SRP041471	SRS598100	SRX528195	SRR1264179	39169	36748	2927	2903	81427	78372
30381	SRP041471	SRS598097	SRX528192	SRR1264128	55049	52083	5471	5451	129538	125982
30382	SRP026126	SRS445943	SRX307084	SRR903078	59024	54951	14671	14534	234170	228044
30383	SRP056220	SRS875026	SRX957703	SRR1917015	124011	113851	63686	63434	1714482	1696426
30384	SRP022913	SRS426878	SRX283662	SRR863250	124488	114829	52638	52505	1013859	999985
30385	SRP020492	SRS407154	SRX259517	SRR805807	126913	115057	51093	50900	1027288	1009752
30386	SRP036821	SRS553956	SRX466193	SRR1163256	1831	708	153	137	8887	7394
30387	SRP066729	SRS1180853	SRX1453171	SRR2962014	12316	7570	3358	3120	364819	355670
30388	SRP025982	SRS442438	SRX303108	SRR897641	149545	138735	60431	60312	1196390	1179694
30389	SRP060637	SRS987008	SRX1091361	SRR2096242	66806	64648	16461	16408	297522	293548
30390	SRP027258	SRS456826	SRX321500	SRR932156	114812	107112	46536	46406	1089804	1079267
30391	ERP005274	ERS421809	ERX424092	ERR457736	0	0	0	0	0	0
30392	SRP001371	SRS114974	SRX135562	SRR453407	108952	100210	29784	29691	530915	519399
30393	SRP025982	SRS442278	SRX302948	SRR897481	138489	128472	55845	55706	1154320	1138228
30394	SRP057280	SRS912518	SRX998356	SRR1979076	141818	117582	57045	56753	1509744	1476183
30395	SRP033566	SRS512122	SRX388235	SRR1044444	0	0	0	0	0	0
30396	SRP022054	SRS418154	SRX273736	SRR837855	9872	9158	194	182	13690	12807
30397	SRP050147	SRS750219	SRX765942	SRR1660333	4769	3015	274	158	9800	5594
30398	SRP028336	SRS465461	SRX329396	SRR945242	117477	107789	34155	34056	637927	625928
30399	SRP026126	SRS445957	SRX307098	SRR903188	88668	83960	25831	25778	485622	479364
30400	SRP056840	SRS892748	SRX977789	SRR1951728	38577	34735	8217	8028	361024	352135
30401	SRP015668	SRS361717	SRX185223	SRR563528	5542	3580	941	876	26802	23444
30402	SRP007412	SRS214079	SRX081987	SRR306843	73568	68317	18098	18033	401701	394911
30403	SRP066834	SRS1184603	SRX1456791	SRR2967345	15409	14139	10552	10239	425643	415845
30404	SRP005309	SRS152615	SRX038450	SRR094131	14	0	3	0	36	0
30405	SRP006900	SRS210917	SRX066252	SRR222175	51417	48544	10319	10255	288592	284145
30406	SRP066834	SRS1184714	SRX1456678	SRR2967232	29353	27421	19356	18868	403124	395079
30407	SRP026126	SRS445966	SRX307106	SRR903255	102279	97381	26613	26562	492033	485580
30408	SRP042228	SRS833247	SRX861975	SRR1782933	36764	34508	6889	6812	252871	248187
30409	SRP023262	SRS429767	SRX286991	SRR868871	3544	2730	556	537	32003	30844
30410	SRP061033	SRS989928	SRX1094535	SRR2099845	13503	12243	113	103	17272	15750
30411	ERP004375	ERS481309	ERX615371	ERR659050	34682	32179	21545	20938	509955	500698
30412	SRP005342	SRS152656	SRX038502	SRR094776	99886	94611	34655	34581	648748	641960
30413	SRP010038	SRS284237	SRX113293	SRR392896	101666	96926	31904	31816	840428	833648
30414	SRP050992	SRS784913	SRX802754	SRR1700230	29878	28506	16715	16400	312015	306826
30415	SRP033135	SRS504058	SRX379600	SRR1032910	36868	34665	18321	17919	627209	618120
30416	SRP028291	SRS464687	SRX328548	SRR944054	25	4	3	0	309	4
30417	SRP029592	SRS476890	SRX345509	SRR968076	99412	94101	28369	28299	732574	725202
30418	SRP033248	SRS505881	SRX381504	SRR1035618	93	48	6	0	563	52
30419	SRP057196	SRS910271	SRX996231	SRR1974913	11634	10500	7176	6908	157004	152002
30420	SRP033566	SRS512147	SRX388260	SRR1044469	0	0	0	0	0	0
30421	SRP039397	SRS565800	SRX481026	SRR1182616	18822	18096	1563	1525	41808	40441
30422	SRP013402	SRS335308	SRX149680	SRR500985	6164	5253	1268	1231	61155	59424
30423	SRP050992	SRS784715	SRX802555	SRR1700031	31405	29953	18663	18274	396606	389982
30424	SRP066834	SRS1184370	SRX1457036	SRR2967590	11341	10441	7814	7533	289755	281371
30425	SRP061240	SRS993969	SRX1099442	SRR2105400	4	0	2	0	246	0
30426	SRP062025	SRS1023366	SRX1132896	SRR2144335	54676	50371	12049	11980	285302	278479
30427	SRP059172	SRS954356	SRX1050189	SRR2052763	85141	80148	23436	23345	518592	510830
30428	SRP064562	SRS1103315	SRX1310415	SRR2569873	81154	75857	27253	27153	517225	508823
30429	SRP059172	SRS954435	SRX1050104	SRR2052678	85176	80121	23042	22945	506610	498672
30430	SRP061240	SRS993967	SRX1099445	SRR2105406	5	1	3	0	144	1
30431	SRP049593	SRS738579	SRX753128	SRR1643511	84874	82442	18921	18872	498321	494426
30432	SRP049593	SRS738569	SRX753118	SRR1643372	89174	85762	18587	18541	332751	328457
30433	SRP041471	SRS598104	SRX528199	SRR1264262	23141	22189	672	657	35387	34272
30434	DRP002435	DRS016933	DRX019715	DRR028437	29447	27864	18194	17880	465038	458812
30435	SRP037719	SRS557172	SRX469940	SRR1168235	24	22	1	1	42	40
30436	SRP057196	SRS910251	SRX996251	SRR1974933	7160	6456	4900	4716	169862	164516
30437	SRP022043	SRS417906	SRX273478	SRR837498	1	0	0	0	1	0
30438	SRP050223	SRS751950	SRX767304	SRR1661846	58849	54920	5535	5512	135373	130820
30439	SRP050223	SRS751948	SRX767302	SRR1661790	75573	72675	8651	8625	194416	190912
30440	SRP067502	SRS1211193	SRX1489028	SRR3028485	19465	18420	13041	12709	353084	346101
30441	SRP039077	SRS563734	SRX478133	SRR1179084	108284	103294	36018	35942	714949	708373
30442	SRP014906	SRS358650	SRX179257	SRR544859	107224	101775	38235	38141	688309	680500
30443	SRP059039	SRS952101	SRX1047854	SRR2049773	70113	65863	18428	18308	467252	459611
30444	SRP050992	SRS784882	SRX802722	SRR1700198	42708	40756	15544	15367	274630	270108
30445	DRP002435	DRS016933	DRX019715	DRR028427	25595	23766	13521	13168	263926	258129
30446	SRP066834	SRS1184833	SRX1456556	SRR2967110	11776	10870	7926	7619	178467	172419
30447	SRP066834	SRS1184486	SRX1456914	SRR2967468	16646	15830	12559	12308	418975	413063
30448	SRP058120	SRS931867	SRX1021940	SRR2014613	1608	1166	585	505	20412	18876
30449	SRP055153	SRS850681	SRX883411	SRR1810683	23742	22793	7535	7448	125054	122800
30450	SRP061881	SRS1019094	SRX1127393	SRR2138080	46287	43991	6953	6926	145514	142780
30451	SRP058840	SRS948555	SRX1042143	SRR2044038	16451	14973	3765	3697	164782	160458
30452	SRP050992	SRS784675	SRX802516	SRR1699992	26018	24905	7260	7191	124638	121881
30453	SRP066834	SRS1184543	SRX1456854	SRR2967408	11906	10654	7498	7151	167649	160538
30454	SRP066834	SRS1184489	SRX1456910	SRR2967464	18531	17130	12505	12086	258003	250576
30455	SRP010181	SRS285201	SRX114836	SRR397241	22229	21365	1097	1082	40604	39478
30456	SRP055918	SRS866613	SRX906160	SRR1850940	70980	66601	12881	12757	332464	323505
30457	SRP002079	SRS011898	SRX017373	SRR037189	6722	6056	51	51	8103	7427
30458	SRP050992	SRS784774	SRX802615	SRR1700091	34679	33122	14518	14293	255832	251617
30459	SRP066834	SRS1184832	SRX1456557	SRR2967111	23484	22166	12556	12232	197559	192883
30460	SRP050892	SRS782158	SRX798889	SRR1696233	27471	24648	2459	2415	65246	60771
30461	SRP067502	SRS1212607	SRX1491034	SRR3031938	33902	32003	10244	10150	185392	181919
30462	ERP001908	ERS183258	ERX159466	ERR184054	11	0	0	0	14	0
30463	SRP045214	SRS673071	SRX668708	SRR1535536	140	3	3	0	203	3
30464	SRP013935	SRS347107	SRX156170	SRR516210	74958	72292	17163	17118	337473	334173
30465	SRP007825	SRS257279	SRX091698	SRR330860	21	8	0	0	23	9
30466	SRP000762	SRS004226	SRX006805	SRR020746	308	20	3	0	336	23
30467	SRP057196	SRS910393	SRX996109	SRR1974791	10340	9624	7210	7023	255849	251405
30468	SRP061240	SRS994058	SRX1099344	SRR2105203	8	0	4	0	148	0
30469	SRP043417	SRS642217	SRX611242	SRR1425785	9103	8886	7274	7178	265665	262896
30470	SRP010181	SRS285203	SRX114838	SRR397243	21574	20724	1407	1394	46847	45715
30471	SRP017435	SRS378429	SRX208550	SRR628738	72863	70491	16067	16031	296388	293234
30472	SRP010038	SRS284208	SRX113264	SRR392867	88800	85136	24799	24727	665857	660173
30473	SRP057196	SRS910386	SRX996116	SRR1974798	3689	3072	2488	2362	74668	71146
30474	SRP066834	SRS1184225	SRX1457189	SRR2967743	10142	9421	6701	6480	158289	154282
30475	SRP055513	SRS857250	SRX890526	SRR1818585	0	0	0	0	0	0
30476	SRP066834	SRS1184238	SRX1457175	SRR2967729	10047	9417	6401	6212	178496	174870
30477	SRP055153	SRS850659	SRX883432	SRR1810704	4741	4461	1825	1778	30597	29748
30478	SRP066834	SRS1184201	SRX1457214	SRR2967768	8213	7578	5827	5577	131620	127309
30479	SRP057196	SRS910394	SRX996108	SRR1974790	5632	4951	3518	3365	85108	81906
30480	SRP057758	SRS924611	SRX1012773	SRR2001021	72313	70210	14852	14825	275831	273118
30481	SRP059775	SRS969184	SRX1069851	SRR2074818	32329	30918	13116	12992	246397	242684
30482	SRP066834	SRS1184212	SRX1457200	SRR2967754	7897	7273	5050	4877	132128	128485
30483	SRP057196	SRS910280	SRX996222	SRR1974904	6619	6153	4668	4529	136983	133689
30484	SRP010181	SRS285191	SRX114826	SRR396955	12586	12056	526	516	21570	20835
30485	SRP061240	SRS993955	SRX1099456	SRR2105427	7	0	3	0	101	0
30486	SRP022054	SRS418123	SRX273705	SRR837824	18	0	0	0	23	0
30487	SRP033466	SRS510387	SRX386373	SRR1042053	77765	74934	19178	19140	321622	317778
30488	SRP042161	SRS617724	SRX549817	SRR1295203	412	6	17	1	782	17
30489	ERP003917	ERS349406	ERX315745	ERR342807	81390	78719	17995	17966	346262	342756
30490	SRP067502	SRS1212765	SRX1491276	SRR3032193	16088	15462	1648	1638	38044	37214
30491	SRP015764	SRS363223	SRX187133	SRR570441	25709	24735	2168	2142	57862	56542
30492	SRP040288	SRS577695	SRX495504	SRR1199062	2255	1890	770	732	23636	22222
30493	SRP017435	SRS378426	SRX208547	SRR628735	63878	62099	11527	11505	216789	214494
30494	SRP037775	SRS557542	SRX470400	SRR1168728	72068	69433	11993	11972	242206	239105
30495	SRP007525	SRS362053	SRX185898	SRR567089	71977	69464	17188	17137	302446	298534
30496	SRP007525	SRS362051	SRX185896	SRR567019	64568	62592	12952	12924	237954	235061
30497	SRP033135	SRS504243	SRX379785	SRR1033095	1735	1521	727	710	312200	307042
30498	SRP042161	SRS617281	SRX549612	SRR1294998	329	6	7	0	515	7
30499	SRP019272	SRS401265	SRX249176	SRR772492	4	2	1	0	12	2
30500	SRP057758	SRS924602	SRX1012783	SRR2001061	62846	61027	10231	10213	199836	197621
30501	SRP055513	SRS857254	SRX890523	SRR1818582	0	0	0	0	0	0
30502	SRP010181	SRS285172	SRX114807	SRR397152	16368	15867	482	478	25849	25226
30503	SRP004637	SRS139410	SRX031923	SRR073739	26341	25637	1514	1506	50632	49769
30504	SRP018853	SRS398157	SRX245599	SRR765003	0	0	0	0	0	0
30505	SRP041471	SRS598106	SRX528201	SRR1264302	10305	9778	344	336	16314	15630
30506	SRP002487	SRS073140	SRX020780	SRR048964	1065	922	32	26	1659	1416
30507	SRP033566	SRS512177	SRX388289	SRR1044498	1	0	0	0	1	0
30508	SRP003611	SRS115067	SRX027124	SRR066436	11169	10592	843	834	26329	25576
30509	SRP056443	SRS881088	SRX965518	SRR1925803	35625	34261	3927	3899	138791	136863
30510	SRP010181	SRS285230	SRX114865	SRR397330	12148	11723	358	353	18826	18320
30511	SRP033116	SRS503481	SRX378915	SRR1032133	71	62	27	26	2612	2586
30512	SRP003901	SRS118188	SRX029247	SRR070182	1	0	1	0	6	0
30513	SRP055153	SRS850700	SRX883392	SRR1810664	2326	2218	488	475	8424	8191
30514	SRP060416	SRS979854	SRX1082454	SRR2088485	10220	9812	3494	3423	48033	46987
30515	SRP030617	SRS488158	SRX360981	SRR1003792	20526	19754	3728	3705	69655	68345
30516	SRP042161	SRS617111	SRX549132	SRR1294518	146	5	14	1	325	14
30517	SRP060416	SRS980256	SRX1082207	SRR2088238	3860	3635	2528	2471	38020	37066
30518	SRP010181	SRS285135	SRX114770	SRR397115	4930	4762	165	160	7157	6914
30519	SRP015013	SRS359240	SRX180576	SRR546554	2	0	0	0	2	0
30520	SRP059775	SRS969154	SRX1069879	SRR2074846	1747	1596	112	99	4034	3575
30521	SRP055513	SRS857247	SRX890530	SRR1818589	0	0	0	0	0	0
30522	SRP007947	SRS258850	SRX093232	SRR333694	2	0	2	0	398	0
30523	SRP042161	SRS616917	SRX549164	SRR1294550	152	0	14	0	364	0
30524	SRP060416	SRS980058	SRX1082411	SRR2088442	5140	4904	1704	1649	23070	22354
30525	SRP059775	SRS969124	SRX1069906	SRR2074873	23438	22283	3377	3363	72535	70877
30526	SRP029341	SRS474613	SRX341520	SRR959627	63	23	18	15	271	178
30527	SRP060416	SRS980117	SRX1082351	SRR2088382	6487	6233	3207	3154	43681	42874
30528	SRP029341	SRS474632	SRX341539	SRR959646	335	73	141	46	69405	54417
30529	SRP042228	SRS833169	SRX861895	SRR1782853	31936	31139	2207	2188	72894	71807
